code,name,tdate,open,close,high,low,cjl
9618,京东集团-SW,2020-12-14,316.057,310.257,317.857,308.457,6720730
9618,京东集团-SW,2020-12-15,304.057,301.457,305.257,297.257,1.11E+07
9618,京东集团-SW,2020-12-16,303.857,306.657,312.457,302.257,7111960
9618,京东集团-SW,2020-12-17,312.057,318.057,319.057,311.657,6066100
9618,京东集团-SW,2020-12-18,316.057,315.457,317.057,311.857,1.19E+07
9618,京东集团-SW,2020-12-21,313.057,308.457,313.257,308.257,5909370
9618,京东集团-SW,2020-12-22,310.057,310.257,316.457,308.257,4318480
9618,京东集团-SW,2020-12-23,315.657,328.057,331.857,313.457,9682380
9618,京东集团-SW,2020-12-24,321.057,320.457,328.657,316.057,4746660
9618,京东集团-SW,2020-12-28,318.057,313.457,318.857,310.057,6207210
9618,京东集团-SW,2020-12-29,312.657,317.057,319.857,311.857,4117030
9618,京东集团-SW,2020-12-30,326.457,332.857,333.057,325.257,5290280
9618,京东集团-SW,2020-12-31,339.057,337.057,341.257,335.457,3343850
9618,京东集团-SW,2021-1-4,335.257,338.657,341.057,331.657,4312590
9618,京东集团-SW,2021-1-5,330.457,333.857,335.857,328.857,3244490
9618,京东集团-SW,2021-1-6,358.857,360.057,362.857,351.657,1.02E+07
9618,京东集团-SW,2021-1-7,341.657,346.057,348.057,338.457,7080620
9618,京东集团-SW,2021-1-8,337.057,342.657,345.057,336.257,6109730
9618,京东集团-SW,2021-1-11,348.057,348.657,352.657,346.057,4907310
9618,京东集团-SW,2021-1-12,345.457,347.857,353.057,345.457,3231080
9618,京东集团-SW,2021-1-13,340.457,341.657,342.457,338.657,4907610
9618,京东集团-SW,2021-1-14,346.057,348.457,350.657,345.457,2912710
9618,京东集团-SW,2021-1-15,344.457,345.457,346.257,341.057,3910130
9618,京东集团-SW,2021-1-18,337.057,342.457,343.657,334.857,6262770
9618,京东集团-SW,2021-1-19,345.057,347.457,354.857,345.057,7201080
9618,京东集团-SW,2021-1-20,349.857,359.257,364.457,347.057,9095720
9618,京东集团-SW,2021-1-21,366.057,365.057,372.857,361.057,7783200
9618,京东集团-SW,2021-1-22,365.057,360.257,368.857,358.657,3971470
9618,京东集团-SW,2021-1-25,365.057,382.657,384.057,365.057,8276430
9618,京东集团-SW,2021-1-26,380.857,377.057,384.857,373.057,6236890
9618,京东集团-SW,2021-1-27,371.057,367.857,372.857,358.457,6956390
9618,京东集团-SW,2021-1-28,346.857,345.457,351.057,341.057,1.33E+07
9618,京东集团-SW,2021-1-29,350.057,340.857,353.857,337.457,6382290
9618,京东集团-SW,2021-2-1,339.457,348.057,350.857,339.057,5495970
9618,京东集团-SW,2021-2-2,355.057,367.457,370.657,354.457,8138150
9618,京东集团-SW,2021-2-3,368.257,372.657,377.257,363.457,6309730
9618,京东集团-SW,2021-2-4,365.057,363.057,366.857,354.857,5701390
9618,京东集团-SW,2021-2-5,366.657,364.657,370.457,363.657,3745230
9618,京东集团-SW,2021-2-8,370.657,362.457,373.257,360.657,3609170
9618,京东集团-SW,2021-2-9,362.657,362.057,364.257,357.457,3661110
9618,京东集团-SW,2021-2-10,371.057,379.057,381.057,370.657,6119580
9618,京东集团-SW,2021-2-11,378.057,381.857,381.857,375.257,1727380
9618,京东集团-SW,2021-2-16,388.057,386.657,389.857,383.057,4534360
9618,京东集团-SW,2021-2-17,394.657,411.857,414.857,393.457,8193960
9618,京东集团-SW,2021-2-18,417.457,408.657,417.857,403.457,5764340
9618,京东集团-SW,2021-2-19,401.457,405.657,405.657,388.257,4735910
9618,京东集团-SW,2021-2-22,408.857,390.057,409.257,390.057,4730670
9618,京东集团-SW,2021-2-23,375.057,384.057,387.657,370.857,7684390
9618,京东集团-SW,2021-2-24,384.057,368.857,386.057,362.257,7389000
9618,京东集团-SW,2021-2-25,373.057,373.057,378.457,364.257,5002840
9618,京东集团-SW,2021-2-26,351.857,355.057,360.457,348.657,7604680
9618,京东集团-SW,2021-3-1,358.057,369.657,369.657,358.057,5392760
9618,京东集团-SW,2021-3-2,379.457,372.857,383.657,370.257,6211340
9618,京东集团-SW,2021-3-3,371.657,372.857,372.857,363.457,3867730
9618,京东集团-SW,2021-3-4,359.857,357.857,361.057,352.057,7079840
9618,京东集团-SW,2021-3-5,343.657,352.457,354.057,338.457,6568330
9618,京东集团-SW,2021-3-8,349.657,331.257,349.857,326.857,9474500
9618,京东集团-SW,2021-3-9,325.057,322.057,336.057,314.457,1.04E+07
9618,京东集团-SW,2021-3-10,342.057,336.457,343.257,334.457,5847440
9618,京东集团-SW,2021-3-11,341.057,355.857,358.057,340.257,5729260
9618,京东集团-SW,2021-3-12,348.657,338.457,348.657,334.057,1.24E+07
9618,京东集团-SW,2021-3-15,324.057,317.257,325.057,313.457,1.22E+07
9618,京东集团-SW,2021-3-16,326.657,326.057,331.857,323.657,5668720
9618,京东集团-SW,2021-3-17,324.057,324.057,328.057,319.057,3642710
9618,京东集团-SW,2021-3-18,329.057,326.057,331.857,326.057,4783320
9618,京东集团-SW,2021-3-19,320.057,321.457,323.857,317.057,6190440
9618,京东集团-SW,2021-3-22,321.257,323.057,328.657,321.257,2635120
9618,京东集团-SW,2021-3-23,328.057,318.057,328.057,315.057,2887670
9618,京东集团-SW,2021-3-24,320.057,314.257,322.857,311.257,5456420
9618,京东集团-SW,2021-3-25,303.057,302.857,304.257,293.057,7887110
9618,京东集团-SW,2021-3-26,303.857,308.257,311.057,301.857,3243480
9618,京东集团-SW,2021-3-29,312.057,308.457,315.257,305.057,3934800
9618,京东集团-SW,2021-3-30,316.057,314.057,320.457,312.057,4469920
9618,京东集团-SW,2021-3-31,321.057,317.057,322.457,316.257,3798160
9618,京东集团-SW,2021-4-1,323.657,331.257,333.257,321.657,6303190
9618,京东集团-SW,2021-4-7,322.057,319.457,322.457,316.057,4624560
9618,京东集团-SW,2021-4-8,312.057,315.857,318.457,310.257,4969120
9618,京东集团-SW,2021-4-9,315.857,311.057,315.857,307.857,3288040
9618,京东集团-SW,2021-4-12,310.057,304.257,310.057,298.257,5424740
9618,京东集团-SW,2021-4-13,300.257,293.457,302.857,290.457,9310820
9618,京东集团-SW,2021-4-14,298.457,301.057,302.857,298.257,5481240
9618,京东集团-SW,2021-4-15,298.057,296.057,298.257,293.057,4915360
9618,京东集团-SW,2021-4-16,296.057,298.057,299.457,294.257,3173310
9618,京东集团-SW,2021-4-19,294.057,296.457,297.657,291.057,6140290
9618,京东集团-SW,2021-4-20,293.257,293.057,296.057,291.457,5085730
9618,京东集团-SW,2021-4-21,284.857,282.257,285.057,279.057,1.25E+07
9618,京东集团-SW,2021-4-22,286.057,286.457,290.057,283.457,4029800
9618,京东集团-SW,2021-4-23,290.057,292.057,293.457,288.257,3233400
9618,京东集团-SW,2021-4-26,293.057,294.257,298.657,293.057,4647330
9618,京东集团-SW,2021-4-27,294.057,293.057,295.057,290.857,2989810
9618,京东集团-SW,2021-4-28,301.057,299.657,307.057,296.257,5966680
9618,京东集团-SW,2021-4-29,304.657,302.057,305.857,300.257,2525150
9618,京东集团-SW,2021-4-30,297.057,293.857,297.057,292.257,3616470
9618,京东集团-SW,2021-5-3,294.057,293.857,297.057,292.457,2997660
9618,京东集团-SW,2021-5-4,292.057,295.857,297.657,292.057,1845060
9618,京东集团-SW,2021-5-5,290.257,291.057,292.457,288.257,2699100
9618,京东集团-SW,2021-5-6,291.657,290.457,294.857,288.657,3171640
9618,京东集团-SW,2021-5-7,292.057,287.657,294.857,287.057,2850880
9618,京东集团-SW,2021-5-10,289.657,282.257,290.057,278.657,4604030
9618,京东集团-SW,2021-5-11,269.057,267.257,270.057,262.457,8983160
9618,京东集团-SW,2021-5-12,273.857,281.457,282.057,273.657,5221350
9618,京东集团-SW,2021-5-13,274.057,271.657,274.857,270.057,3431220
9618,京东集团-SW,2021-5-14,259.857,263.257,263.457,256.057,9953870
9618,京东集团-SW,2021-5-17,259.857,260.857,262.057,256.657,9107430
9618,京东集团-SW,2021-5-18,264.657,265.857,266.657,261.857,4415340
9618,京东集团-SW,2021-5-20,270.457,275.857,280.057,270.457,8532150
9618,京东集团-SW,2021-5-21,286.857,283.857,287.657,283.257,8727690
9618,京东集团-SW,2021-5-24,277.457,277.457,277.657,271.857,5562030
9618,京东集团-SW,2021-5-25,273.257,280.057,281.257,272.057,4416750
9618,京东集团-SW,2021-5-26,281.057,282.657,286.057,280.657,3707360
9618,京东集团-SW,2021-5-27,280.057,279.457,281.257,277.657,3500290
9618,京东集团-SW,2021-5-28,281.857,277.457,281.857,276.057,3432280
9618,京东集团-SW,2021-5-31,281.457,286.257,287.057,280.657,3616210
9618,京东集团-SW,2021-6-1,289.057,292.857,294.057,288.257,5987870
9618,京东集团-SW,2021-6-2,298.657,294.857,300.857,293.657,6518990
9618,京东集团-SW,2021-6-3,293.257,290.857,295.057,289.457,3170340
9618,京东集团-SW,2021-6-4,289.057,290.457,293.857,285.857,3272560
9618,京东集团-SW,2021-6-7,285.457,284.257,287.057,281.257,3298120
9618,京东集团-SW,2021-6-8,287.057,283.057,287.057,280.057,2663570
9618,京东集团-SW,2021-6-9,279.657,276.457,279.857,275.057,4881900
9618,京东集团-SW,2021-6-10,276.457,278.457,280.657,275.257,2451270
9618,京东集团-SW,2021-6-11,274.057,274.257,275.057,272.257,4835570
9618,京东集团-SW,2021-6-15,273.057,271.057,273.457,269.257,4724470
9618,京东集团-SW,2021-6-16,271.057,268.857,271.657,267.657,4397360
9618,京东集团-SW,2021-6-17,270.257,271.657,277.257,270.257,2980750
9618,京东集团-SW,2021-6-18,280.057,281.457,284.657,279.057,7176870
9618,京东集团-SW,2021-6-21,273.057,275.057,275.257,270.657,5321190
9618,京东集团-SW,2021-6-22,275.057,273.857,277.057,272.657,2445190
9618,京东集团-SW,2021-6-23,279.857,281.057,282.857,279.057,4274510
9618,京东集团-SW,2021-6-24,281.057,281.257,283.457,279.057,3814630
9618,京东集团-SW,2021-6-25,286.257,290.057,291.857,285.457,6194880
9618,京东集团-SW,2021-6-28,294.057,295.257,300.057,294.057,4270200
9618,京东集团-SW,2021-6-29,295.457,297.057,302.657,295.057,6532320
9618,京东集团-SW,2021-6-30,304.657,300.457,304.657,299.457,5428940
9618,京东集团-SW,2021-7-2,299.657,295.857,299.657,292.257,6978210
9618,京东集团-SW,2021-7-5,290.257,287.057,292.257,284.857,4963740
9618,京东集团-SW,2021-7-6,287.057,288.257,290.257,284.257,1871060
9618,京东集团-SW,2021-7-7,278.657,282.057,282.457,276.657,6441940
9618,京东集团-SW,2021-7-8,274.057,271.657,276.857,271.057,6941860
9618,京东集团-SW,2021-7-9,270.057,274.057,275.257,264.057,5777610
9618,京东集团-SW,2021-7-12,279.057,276.457,281.057,274.857,4723960
9618,京东集团-SW,2021-7-13,280.057,286.057,289.657,278.057,5781730
9618,京东集团-SW,2021-7-14,292.657,290.857,293.857,289.657,6928300
9618,京东集团-SW,2021-7-15,290.257,292.057,294.657,288.057,4565620
9618,京东集团-SW,2021-7-16,293.457,293.057,295.057,290.257,3115370
9618,京东集团-SW,2021-7-19,287.657,284.657,288.457,283.057,3140550
9618,京东集团-SW,2021-7-20,283.057,282.857,287.657,281.657,2057980
9618,京东集团-SW,2021-7-21,281.657,281.257,284.257,277.857,2165210
9618,京东集团-SW,2021-7-22,286.257,290.257,291.657,286.257,2697630
9618,京东集团-SW,2021-7-23,292.057,284.857,292.257,283.057,2394030
9618,京东集团-SW,2021-7-26,274.257,262.257,274.257,261.857,9397690
9618,京东集团-SW,2021-7-27,253.057,237.057,257.657,233.257,1.65E+07
9618,京东集团-SW,2021-7-28,246.257,246.057,250.057,236.257,1.04E+07
9618,京东集团-SW,2021-7-29,267.057,278.257,278.257,263.657,1.17E+07
9618,京东集团-SW,2021-7-30,271.057,271.657,272.657,265.457,5418350
9618,京东集团-SW,2021-8-2,274.257,272.257,274.257,265.257,3938730
9618,京东集团-SW,2021-8-3,280.857,270.857,280.857,266.257,6514360
9618,京东集团-SW,2021-8-4,267.057,272.457,277.857,266.257,3837900
9618,京东集团-SW,2021-8-5,272.457,268.657,276.257,268.057,2194270
9618,京东集团-SW,2021-8-6,268.057,271.457,273.057,264.657,2629140
9618,京东集团-SW,2021-8-9,265.057,268.457,272.057,262.057,3735190
9618,京东集团-SW,2021-8-10,273.257,280.257,281.457,271.657,3440280
9618,京东集团-SW,2021-8-11,275.057,276.657,281.057,272.457,2946150
9618,京东集团-SW,2021-8-12,273.057,271.257,274.857,269.057,3865340
9618,京东集团-SW,2021-8-13,268.657,269.057,274.857,267.457,3922730
9618,京东集团-SW,2021-8-16,266.057,258.657,268.057,257.057,4220100
9618,京东集团-SW,2021-8-17,254.857,245.057,255.057,240.257,7827200
9618,京东集团-SW,2021-8-18,245.857,248.457,251.457,245.257,4645310
9618,京东集团-SW,2021-8-19,248.457,241.657,252.057,239.857,4823520
9618,京东集团-SW,2021-8-20,241.057,236.457,242.057,231.457,5828160
9618,京东集团-SW,2021-8-23,242.257,238.657,249.257,235.857,5680530
9618,京东集团-SW,2021-8-24,251.257,275.057,279.057,251.257,1.24E+07
9618,京东集团-SW,2021-8-25,290.057,289.057,301.857,283.457,1.48E+07
9618,京东集团-SW,2021-8-26,293.057,291.657,293.857,286.057,5460930
9618,京东集团-SW,2021-8-27,294.057,299.857,301.657,293.457,7794090
9618,京东集团-SW,2021-8-30,293.057,293.457,299.657,289.857,4246550
9618,京东集团-SW,2021-8-31,293.457,301.457,301.457,289.257,4058190
9618,京东集团-SW,2021-9-1,302.057,306.457,309.057,300.657,5552660
9618,京东集团-SW,2021-9-2,310.057,310.057,315.857,306.257,5354590
9618,京东集团-SW,2021-9-3,310.257,307.257,311.657,303.857,3372360
9618,京东集团-SW,2021-9-6,303.857,311.457,311.857,302.457,2515300
9618,京东集团-SW,2021-9-7,313.057,312.457,318.457,310.657,4031050
9618,京东集团-SW,2021-9-8,313.057,318.457,320.857,313.057,4569190
9618,京东集团-SW,2021-9-9,315.057,300.257,315.057,298.257,5493750
9618,京东集团-SW,2021-9-10,308.057,316.257,316.257,306.457,5848780
9618,京东集团-SW,2021-9-13,310.057,308.257,310.057,302.257,4929510
9618,京东集团-SW,2021-9-14,313.057,308.657,313.057,306.057,5523080
9618,京东集团-SW,2021-9-15,298.057,290.057,299.257,287.857,7200610
9618,京东集团-SW,2021-9-16,290.057,288.857,293.457,285.857,4844460
9618,京东集团-SW,2021-9-17,291.857,302.457,303.857,290.857,7710230
9618,京东集团-SW,2021-9-20,295.857,289.657,296.257,286.257,4048030
9618,京东集团-SW,2021-9-21,284.857,285.857,289.457,280.057,3744310
9618,京东集团-SW,2021-9-23,295.057,291.457,298.057,288.257,3643250
9618,京东集团-SW,2021-9-24,291.457,287.257,294.057,286.257,3278370
9618,京东集团-SW,2021-9-27,288.457,287.457,295.857,286.457,4630080
9618,京东集团-SW,2021-9-28,292.857,294.257,297.057,290.057,3959850
